Team,Nickname,Season,Jersey,FullName,RosterName,LastName,FirstName,Yr,Pos,GP,GS,G,BA,OBPct,SlgPct,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,RBI2out
Akron Zips,NA,2022,41, Brett Dietrich,"Dietrich, Brett",Dietrich, Brett,Jr,P,10,0,10,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Akron Zips,NA,2022,40, Taed Heydinger,"Heydinger, Taed",Heydinger, Taed,Sr,P,9,9,9,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Akron Zips,NA,2022,2, Justin Barr,"Barr, Justin",Barr, Justin,Sr,INF,9,9,9,0.371,0.421,0.429,6,35,13,2,NA,15,NA,7,3,NA,NA,NA,7,NA,1,NA,1,NA,NA
Akron Zips,NA,2022,32, Anthony Fett,"Fett, Anthony",Fett, Anthony,So,P,9,9,9,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Akron Zips,NA,2022,6, Jackson Hickert,"Hickert, Jackson",Hickert, Jackson,Sr,P,8,6,8,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Akron Zips,NA,2022,22, Jacob Beall,"Beall, Jacob",Beall, Jacob,Fr,P,8,2,8,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Akron Zips,NA,2022,4, Sean Perkins,"Perkins, Sean",Perkins, Sean,Fr,P,7,0,7,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Akron Zips,NA,2022,31, Brady Biglin,"Biglin, Brady",Biglin, Brady,So,P,7,2,7,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Akron Zips,NA,2022,19, Greyson Droste,"Droste, Greyson",Droste, Greyson,Jr,1B,7,1,7,0.222,0.364,0.222,1,9,2,NA,NA,2,NA,NA,2,NA,NA,NA,4,NA,NA,NA,NA,NA,NA
Akron Zips,NA,2022,10, Joey Herrick,"Herrick, Joey",Herrick, Joey,Fr,P,6,0,6,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Akron Zips,NA,2022,26, Jacob Krausher,"Krausher, Jacob",Krausher, Jacob,Fr,P,6,2,6,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Akron Zips,NA,2022,25, Spencer Atkins,"Atkins, Spencer",Atkins, Spencer,So,P,5,0,5,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Akron Zips,NA,2022,23, Jackson Miller,"Miller, Jackson",Miller, Jackson,Jr,P,5,0,5,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Akron Zips,NA,2022,8, Yassir Kahook,"Kahook, Yassir",Kahook, Yassir,So,P,5,0,5,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Akron Zips,NA,2022,14, Conor Steinbaugh,"Steinbaugh, Conor",Steinbaugh, Conor,Sr,P,5,5,5,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Akron Zips,NA,2022,28, Matthew Radtka,"Radtka, Matthew",Radtka, Matthew,Sr,P,4,0,4,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Akron Zips,NA,2022,18, Jacob Clark,"Clark, Jacob",Clark, Jacob,Jr,P,4,0,4,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Akron Zips,NA,2022,27, Grayson Phillips,"Phillips, Grayson",Phillips, Grayson,Jr,P,3,0,3,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Akron Zips,NA,2022,30, Ty Stolarski,"Stolarski, Ty",Stolarski, Ty,Fr,P,1,1,1,0,0,0,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Akron Zips,NA,2022,5, Dylan James,"James, Dylan",James, Dylan,Jr,P,1,0,1,0,0,0,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Texas Tech Red Raiders,NA,2022,2, Jace Jung,"Jung, Jace",Jung, Jace,So,INF,40,40,40,0.382,0.528,0.736,51,144,55,16,1,106,11,43,43,4,2,NA,24,3,NA,NA,4,4,NA
Texas Tech Red Raiders,NA,2022,8, Kurt Wilson,"Wilson, Kurt",Wilson, Kurt,Sr,UT,40,40,40,0.325,0.412,0.591,40,154,50,9,4,91,8,48,24,1,3,NA,33,2,1,NA,3,NA,NA
Texas Tech Red Raiders,NA,2022,18, Cole Stilwell,"Stilwell, Cole",Stilwell, Cole,Jr,UT,39,39,39,0.3,0.394,0.456,43,160,48,9,2,73,4,27,23,5,5,NA,24,3,NA,NA,1,NA,NA
Texas Tech Red Raiders,NA,2022,15, Parker Kelly,"Kelly, Parker",Kelly, Parker,Sr,INF,39,38,39,0.296,0.392,0.549,33,142,42,10,1,78,8,37,20,3,1,1,46,2,NA,1,4,NA,NA
Texas Tech Red Raiders,NA,2022,5, Hudson White,"White, Hudson",White, Hudson,Fr,INF,38,37,38,0.254,0.38,0.41,31,134,34,6,NA,55,5,27,26,3,3,1,21,3,NA,NA,3,NA,NA
Texas Tech Red Raiders,NA,2022,25, Owen Washburn,"Washburn, Owen",Washburn, Owen,Fr,P,38,38,38,0.321,0.425,0.467,30,137,44,6,1,64,4,32,25,2,3,NA,42,3,NA,NA,2,NA,NA
Texas Tech Red Raiders,NA,2022,10, Ty Coleman,"Coleman, Ty",Coleman, Ty,Jr,INF,34,33,34,0.312,0.354,0.529,24,138,43,12,NA,73,6,40,7,2,NA,1,15,4,NA,NA,NA,NA,NA
Texas Tech Red Raiders,NA,2022,1, Dillon Carter,"Carter, Dillon",Carter, Dillon,So,OF,28,27,28,0.161,0.336,0.276,24,87,14,2,1,24,2,12,19,4,NA,2,43,NA,1,NA,4,NA,NA
Texas Tech Red Raiders,NA,2022,20, Dalton Porter,"Porter, Dalton",Porter, Dalton,So,OF,25,13,25,0.241,0.324,0.37,5,54,13,4,NA,20,1,14,5,4,5,NA,16,NA,NA,NA,2,NA,NA
Texas Tech Red Raiders,NA,2022,19, Easton Murrell,"Murrell, Easton",Murrell, Easton,Sr,UT,25,22,25,0.362,0.56,0.768,27,69,25,5,1,53,7,18,16,15,NA,NA,16,1,NA,NA,1,NA,NA
Texas Tech Red Raiders,NA,2022,9, Zac Vooletich,"Vooletich, Zac",Vooletich, Zac,Jr,INF,21,13,21,0.295,0.421,0.475,20,61,18,8,NA,29,1,18,12,2,1,NA,11,3,NA,NA,NA,NA,NA
Texas Tech Red Raiders,NA,2022,41, Sam Hunt,"Hunt, Sam",Hunt, Sam,Fr,OF,19,11,19,0.317,0.442,0.439,9,41,13,5,NA,18,NA,13,8,2,1,NA,13,NA,NA,NA,1,NA,NA
Texas Tech Red Raiders,NA,2022,45, Derek Bridges,"Bridges, Derek",Bridges, Derek,So,P,17,0,17,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Texas Tech Red Raiders,NA,2022,32, Trendan Parish,"Parish, Trendan",Parish, Trendan,Fr,P,17,0,17,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Texas Tech Red Raiders,NA,2022,49, Colin Clark,"Clark, Colin",Clark, Colin,Sr,P,12,0,12,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Texas Tech Red Raiders,NA,2022,52, Josh Sanders,"Sanders, Josh",Sanders, Josh,So,P,12,0,12,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Texas Tech Red Raiders,NA,2022,29, Jamie Hitt,"Hitt, Jamie",Hitt, Jamie,Fr,P,12,1,12,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Texas Tech Red Raiders,NA,2022,3, Lauden Brooks,"Brooks, Lauden",Brooks, Lauden,Fr,INF,12,0,12,0.188,0.263,0.188,5,16,3,NA,NA,3,NA,1,2,NA,1,NA,6,NA,NA,NA,1,NA,NA
Texas Tech Red Raiders,NA,2022,33, Ryan Brome,"Brome, Ryan",Brome, Ryan,Fr,INF,12,2,12,0.286,0.4,0.429,5,21,6,3,NA,9,NA,5,2,2,NA,NA,7,2,NA,NA,NA,NA,NA
Texas Tech Red Raiders,NA,2022,21, Mason Molina,"Molina, Mason",Molina, Mason,Fr,P,11,7,11,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Texas Tech Red Raiders,NA,2022,44, Brandon Beckel,"Beckel, Brandon",Beckel, Brandon,So,P,11,0,11,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Texas Tech Red Raiders,NA,2022,13, Trevor Conley,"Conley, Trevor",Conley, Trevor,Fr,C,11,3,11,0.071,0.235,0.071,5,14,1,NA,NA,1,NA,2,3,NA,NA,2,2,NA,NA,NA,NA,NA,NA
Texas Tech Red Raiders,NA,2022,11, Andrew Devine,"Devine, Andrew",Devine, Andrew,So,P,10,4,10,NA,NA,NA,1,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Texas Tech Red Raiders,NA,2022,14, Cooper Swanson,"Swanson, Cooper",Swanson, Cooper,Sr,OF,10,3,10,0.125,0.3,0.188,3,16,2,1,NA,3,NA,2,4,NA,NA,NA,9,NA,NA,NA,NA,NA,NA
Texas Tech Red Raiders,NA,2022,28, Chase Hampton,"Hampton, Chase",Hampton, Chase,So,P,10,8,10,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Texas Tech Red Raiders,NA,2022,36, Shay Hartis,"Hartis, Shay",Hartis, Shay,So,P,10,0,10,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Texas Tech Red Raiders,NA,2022,7, Cody Masters,"Masters, Cody",Masters, Cody,Sr,OF,9,1,9,0.25,0.4,0.667,8,12,3,2,NA,8,1,5,1,2,NA,NA,6,NA,NA,NA,NA,NA,NA
Texas Tech Red Raiders,NA,2022,34, Andrew Morris,"Morris, Andrew",Morris, Andrew,Jr,P,9,8,9,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Texas Tech Red Raiders,NA,2022,40, Brendan Girton,"Girton, Brendan",Girton, Brendan,So,P,9,0,9,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Texas Tech Red Raiders,NA,2022,42, Kyle Robinson,"Robinson, Kyle",Robinson, Kyle,Fr,P,9,0,9,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Texas Tech Red Raiders,NA,2022,48, Brandon Birdsell,"Birdsell, Brandon",Birdsell, Brandon,Jr,P,9,9,9,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Texas Tech Red Raiders,NA,2022,30, Bo Blessie,"Blessie, Bo",Blessie, Bo,Jr,P,7,0,7,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Texas Tech Red Raiders,NA,2022,31, Austin Becker,"Becker, Austin",Becker, Austin,So,P,7,3,7,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Texas Tech Red Raiders,NA,2022,39, Jase Lopez,"Lopez, Jase",Lopez, Jase,So,P,7,0,7,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Texas Tech Red Raiders,NA,2022,17, Drew Reynolds,"Reynolds, Drew",Reynolds, Drew,Fr,INF,7,0,7,0.571,0.7,0.714,6,7,4,1,NA,5,NA,3,3,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Texas Tech Red Raiders,NA,2022,35, Garrett Crowley,"Crowley, Garrett",Crowley, Garrett,Jr,P,1,0,1,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Texas Tech Red Raiders,NA,2022,38, Tyler Hamilton,"Hamilton, Tyler",Hamilton, Tyler,So,P,1,0,1,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Texas Longhorns,NA,2022,7, Douglas Hodo,"Hodo, Douglas",Hodo, Douglas,So,OF,40,40,40,0.271,0.372,0.458,42,166,45,15,2,76,4,29,23,5,2,3,44,3,1,1,5,NA,NA
Texas Longhorns,NA,2022,0, Trey Faltine,"Faltine, Trey",Faltine, Trey,So,INF,40,40,40,0.284,0.394,0.589,37,141,40,8,1,83,11,32,20,7,2,2,60,1,NA,1,4,1,NA
Texas Longhorns,NA,2022,4, Silas Ardoin,"Ardoin, Silas",Ardoin, Silas,So,C,40,40,40,0.303,0.408,0.542,31,142,43,14,1,77,6,30,21,7,4,2,21,3,NA,NA,NA,NA,NA
Texas Longhorns,NA,2022,14, Murphy Stehly,"Stehly, Murphy",Stehly, Murphy,Sr,INF,39,39,39,0.42,0.461,0.728,34,162,68,15,1,118,11,38,12,2,2,1,25,2,2,NA,6,NA,NA
Texas Longhorns,NA,2022,19, Mitchell Daly,"Daly, Mitchell",Daly, Mitchell,So,INF,39,38,39,0.229,0.35,0.336,24,131,30,8,NA,44,2,25,22,4,3,4,34,1,2,NA,2,NA,NA
Texas Longhorns,NA,2022,17, Ivan Melendez,"Melendez, Ivan",Melendez, Ivan,Jr,INF,38,38,38,0.387,0.511,0.845,43,142,55,10,2,120,17,51,34,3,1,NA,33,5,NA,1,1,NA,NA
Texas Longhorns,NA,2022,8, Dylan Campbell,"Campbell, Dylan",Campbell, Dylan,So,INF,38,25,38,0.227,0.325,0.402,20,97,22,2,NA,39,5,15,13,2,2,NA,22,2,2,NA,6,NA,NA
Texas Longhorns,NA,2022,5, Skyler Messinger,"Messinger, Skyler",Messinger, Skyler,Sr,INF,38,36,38,0.35,0.4,0.489,21,137,48,8,1,67,3,29,10,2,1,3,34,3,NA,NA,NA,NA,NA
Texas Longhorns,NA,2022,30, Eric Kennedy,"Kennedy, Eric",Kennedy, Eric,Jr,OF,28,28,28,0.333,0.425,0.509,32,114,38,6,1,58,4,20,16,3,1,3,17,2,1,NA,8,NA,NA
Texas Longhorns,NA,2022,44, Austin Todd,"Todd, Austin",Todd, Austin,Sr,OF,22,21,22,0.288,0.391,0.329,10,73,21,3,NA,24,NA,11,11,2,1,2,6,2,1,NA,NA,NA,NA
Texas Longhorns,NA,2022,53, Luke Harrison,"Harrison, Luke",Harrison, Luke,Fr,P,19,0,19,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Texas Longhorns,NA,2022,28, Ace Whitehead,"Whitehead, Ace",Whitehead, Ace,Fr,P,17,0,17,0.556,0.636,0.667,5,9,5,1,NA,6,NA,1,2,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
Texas Longhorns,NA,2022,41, Aaron Nixon,"Nixon, Aaron",Nixon, Aaron,So,P,17,0,17,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Texas Longhorns,NA,2022,49, Jared Southard,"Southard, Jared",Southard, Jared,So,P,14,0,14,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Texas Longhorns,NA,2022,39, Travis Sthele,"Sthele, Travis",Sthele, Travis,So,P,13,1,13,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Texas Longhorns,NA,2022,27, Jack O'Dowd,"O'Dowd, Jack",O'Dowd, Jack,So,INF,13,7,13,0.258,0.378,0.355,7,31,8,NA,NA,11,1,4,5,1,NA,1,5,1,NA,NA,NA,NA,NA
Texas Longhorns,NA,2022,45, Coy Cobb,"Cobb, Coy",Cobb, Coy,Jr,P,12,0,12,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Texas Longhorns,NA,2022,6, Gavin Kash,"Kash, Gavin",Kash, Gavin,Fr,INF,11,4,11,0.2,0.273,0.25,NA,20,4,1,NA,5,NA,NA,NA,2,NA,NA,8,NA,NA,NA,NA,NA,NA
Texas Longhorns,NA,2022,10, Kimble Schuessler,"Schuessler, Kimble",Schuessler, Kimble,So,C,11,2,11,0.273,0.333,0.273,NA,11,3,NA,NA,3,NA,NA,1,NA,NA,NA,4,NA,NA,NA,NA,NA,NA
Texas Longhorns,NA,2022,56, Justin Eckhardt,"Eckhardt, Justin",Eckhardt, Justin,So,P,10,5,10,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Texas Longhorns,NA,2022,88, Andre Duplantier II,"Duplantier II, Andre",Duplantier II, Andre,So,P,10,5,10,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Texas Longhorns,NA,2022,37, Zane Morehouse,"Morehouse, Zane",Morehouse, Zane,So,P,10,0,10,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Texas Longhorns,NA,2022,13, Lucas Gordon,"Gordon, Lucas",Gordon, Lucas,So,P,10,8,10,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Texas Longhorns,NA,2022,33, Pete Hansen,"Hansen, Pete",Hansen, Pete,So,P,9,9,9,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Texas Longhorns,NA,2022,35, Tristan Stevens,"Stevens, Tristan",Stevens, Tristan,Sr,P,9,9,9,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Texas Longhorns,NA,2022,36, Daniel Blair,"Blair, Daniel",Blair, Daniel,Jr,P,9,0,9,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Texas Longhorns,NA,2022,57, Lebarron Johnson Jr.,"Johnson Jr., Lebarron",Johnson Jr., Lebarron,So,P,9,0,9,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Texas Longhorns,NA,2022,29, Cam Constantine,"Constantine, Cam",Constantine, Cam,So,OF,8,1,8,0,0.143,0,NA,5,NA,NA,NA,0,NA,1,NA,1,1,NA,2,NA,NA,NA,NA,NA,NA
Texas Longhorns,NA,2022,34, Joshua Stewart,"Stewart, Joshua",Stewart, Joshua,Fr,P,8,1,8,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Texas Longhorns,NA,2022,46, Marcus Olivarez,"Olivarez, Marcus",Olivarez, Marcus,Sr,P,8,0,8,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Texas Longhorns,NA,2022,15, Peyton Powell,"Powell, Peyton",Powell, Peyton,So,C,5,1,5,0.286,0.375,0.286,NA,7,2,NA,NA,2,NA,NA,1,NA,NA,NA,4,NA,NA,NA,NA,NA,NA
Texas Longhorns,NA,2022,54, Cameron Dayton,"Dayton, Cameron",Dayton, Cameron,Jr,P,5,0,5,0,0,0,NA,2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Texas Longhorns,NA,2022,47, Sam Walbridge,"Walbridge, Sam",Walbridge, Sam,So,P,3,0,3,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Texas Longhorns,NA,2022,11, Tanner Witt,"Witt, Tanner",Witt, Tanner,So,P,2,2,2,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UC San Diego Tritons,NA,2022,14, Austin Smith,"Smith, Austin",Smith, Austin,Fr,P,34,33,34,0.315,0.423,0.452,22,124,39,8,NA,56,3,25,20,4,1,3,21,3,1,NA,NA,1,NA
UC San Diego Tritons,NA,2022,15, Jalen Smith,"Smith, Jalen",Smith, Jalen,Jr,INF,34,33,34,0.306,0.409,0.508,23,124,38,10,3,63,3,20,19,4,2,1,30,4,NA,1,4,NA,NA
UC San Diego Tritons,NA,2022,10, Michael Fuhrman,"Fuhrman, Michael",Fuhrman, Michael,Sr,INF,33,33,33,0.244,0.338,0.422,16,135,33,11,2,57,3,20,16,4,2,1,39,NA,2,1,2,NA,NA
UC San Diego Tritons,NA,2022,11, Matthew Halbach,"Halbach, Matthew",Halbach, Matthew,Fr,OF,32,27,32,0.229,0.308,0.381,20,105,24,2,1,40,4,18,12,1,2,NA,31,5,1,NA,1,NA,NA
UC San Diego Tritons,NA,2022,34, Marc Filia,"Filia, Marc",Filia, Marc,Jr,OF,32,29,32,0.296,0.425,0.574,20,108,32,7,1,62,7,28,17,8,1,NA,33,2,3,NA,1,1,NA
UC San Diego Tritons,NA,2022,30, Emiliano Gonzalez,"Gonzalez, Emiliano",Gonzalez, Emiliano,Fr,C,32,27,32,0.28,0.364,0.355,7,93,26,7,NA,33,NA,9,12,1,1,NA,22,9,1,NA,NA,NA,NA
UC San Diego Tritons,NA,2022,23, Anthony Lucchetti,"Lucchetti, Anthony",Lucchetti, Anthony,Sr,OF,29,19,29,0.232,0.315,0.39,15,82,19,4,NA,32,3,14,6,4,NA,1,18,1,NA,NA,NA,NA,NA
UC San Diego Tritons,NA,2022,13, Ryan McNally,"McNally, Ryan",McNally, Ryan,Sr,INF,27,18,27,0.254,0.38,0.356,12,59,15,3,NA,21,1,7,5,7,NA,3,23,NA,1,NA,3,NA,NA
UC San Diego Tritons,NA,2022,3, Crew Robinson,"Robinson, Crew",Robinson, Crew,Jr,INF,24,19,24,0.184,0.303,0.276,9,76,14,1,NA,21,2,5,10,3,NA,NA,28,NA,1,NA,2,NA,NA
UC San Diego Tritons,NA,2022,26, Blake FitzGerald,"FitzGerald, Blake",FitzGerald, Blake,Sr,C,24,22,24,0.311,0.457,0.514,12,74,23,4,1,38,3,13,15,5,NA,NA,19,NA,NA,NA,NA,NA,NA
UC San Diego Tritons,NA,2022,9, Noah Sudyka,"Sudyka, Noah",Sudyka, Noah,So,INF,20,18,20,0.231,0.412,0.519,10,52,12,1,1,27,4,11,15,1,NA,1,22,2,NA,1,1,NA,NA
UC San Diego Tritons,NA,2022,35, Brock Kleszcz,"Kleszcz, Brock",Kleszcz, Brock,So,OF,19,13,19,0.234,0.315,0.383,11,47,11,5,1,18,NA,3,1,5,1,NA,17,1,1,NA,NA,NA,NA
UC San Diego Tritons,NA,2022,18, Luke Glascoe,"Glascoe, Luke",Glascoe, Luke,Jr,OF,17,9,17,0.25,0.419,0.281,9,32,8,1,NA,9,NA,2,9,1,1,NA,14,1,NA,NA,1,NA,NA
UC San Diego Tritons,NA,2022,25, Ryan Rissas,"Rissas, Ryan",Rissas, Ryan,So,P,17,0,17,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UC San Diego Tritons,NA,2022,2, Luke Saunders,"Saunders, Luke",Saunders, Luke,So,OF,16,6,16,0.294,0.333,0.324,5,34,10,1,NA,11,NA,2,2,NA,NA,NA,6,NA,1,1,1,NA,NA
UC San Diego Tritons,NA,2022,50, Nick Costello,"Costello, Nick",Costello, Nick,Fr,OF,15,6,15,0.214,0.258,0.286,4,28,6,NA,1,8,NA,4,2,NA,1,NA,14,NA,NA,NA,NA,NA,NA
UC San Diego Tritons,NA,2022,33, Aren Alvarez,"Alvarez, Aren",Alvarez, Aren,Jr,P,13,2,13,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UC San Diego Tritons,NA,2022,31, Ethan Holt,"Holt, Ethan",Holt, Ethan,Jr,P,13,0,13,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UC San Diego Tritons,NA,2022,43, Zach Ernisse,"Ernisse, Zach",Ernisse, Zach,Fr,P,12,1,12,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UC San Diego Tritons,NA,2022,24, Joey Soberon,"Soberon, Joey",Soberon, Joey,So,P,11,1,11,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UC San Diego Tritons,NA,2022,21, Nolan McCracken,"McCracken, Nolan",McCracken, Nolan,Fr,P,11,0,11,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UC San Diego Tritons,NA,2022,6, Luke Solis,"Solis, Luke",Solis, Luke,Fr,INF,10,3,10,0.091,0.412,0.273,2,11,1,NA,1,3,NA,2,4,2,NA,NA,7,NA,NA,NA,NA,NA,NA
UC San Diego Tritons,NA,2022,4, Izaak Martinez,"Martinez, Izaak",Martinez, Izaak,Jr,P,10,0,10,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UC San Diego Tritons,NA,2022,17, Cole Dale,"Dale, Cole",Dale, Cole,Jr,P,9,2,9,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UC San Diego Tritons,NA,2022,27, Ryan Forcucci,"Forcucci, Ryan",Forcucci, Ryan,Fr,P,9,8,9,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
